broker,account,contract,exchange,volume,price,direction,offset,date,time
9999,******,a1709,DCE,1,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,0,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,1,20170524,13:54:21
9999,******,a1709,DCE,5,3875.00,0,1,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,1,20170524,13:54:21
9999,******,a1709,DCE,1,3875.00,0,1,20170524,13:54:21
9999,******,ru1709,SHFE,1,13745.00,1,0,20170524,11:08:48
9999,******,ru1709,SHFE,1,13750.00,1,4,20170524,11:08:48
9999,******,l1709,DCE,4,9155.00,1,0,20170524,11:00:00
9999,******,l1709,DCE,4,9155.00,1,1,20170524,11:00:00
9999,******,rb1710,SHFE,4,3268.00,1,0,20170524,10:12:05
9999,******,rb1710,SHFE,1,3293.00,0,4,20170525,11:00:01
9999,******,pp1709,DCE,4,8177.00,0,0,20170525,13:57:56
9999,******,pp1709,DCE,4,8176.00,0,1,20170525,13:57:56
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,1,3294.00,0,0,20170525,11:00:01
9999,******,rb1710,SHFE,2,3293.00,0,4,20170525,11:00:01
9999,******,rb1710,SHFE,1,3293.00,0,4,20170525,11:00:01
9999,******,rb1710,SHFE,4,3203.00,1,4,20170526,09:05:00
9999,******,hc1710,SHFE,3,3092.00,1,0,20170526,09:45:08
9999,******,hc1710,SHFE,1,3092.00,1,0,20170526,09:45:08
9999,******,hc1710,SHFE,4,3092.00,1,4,20170526,09:45:08
9999,******,rb1710,SHFE,4,3203.00,1,0,20170526,09:05:00
9999,******,l1709,DCE,4,9200.00,0,1,20170531,09:05:00
9999,******,l1709,DCE,4,9095.00,1,0,20170531,14:19:27
9999,******,l1709,DCE,4,9095.00,1,1,20170531,14:19:27
9999,******,a1709,DCE,6,3746.00,1,0,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,0,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,0,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,a1709,DCE,1,3746.00,1,1,20170531,13:47:05
9999,******,l1709,DCE,4,9230.00,0,0,20170531,11:15:05
9999,******,l1709,DCE,4,9230.00,0,1,20170531,11:15:05
9999,******,pp1709,DCE,4,7902.00,1,0,20170531,10:35:50
9999,******,pp1709,DCE,1,7902.00,1,1,20170531,10:35:50
9999,******,pp1709,DCE,3,7904.00,1,1,20170531,10:35:50
9999,******,ru1709,SHFE,1,13275.00,1,0,20170531,10:12:55
9999,******,ru1709,SHFE,1,13275.00,1,3,20170531,10:12:55
9999,******,rb1710,SHFE,4,3222.00,1,0,20170531,09:28:37
9999,******,rb1710,SHFE,4,3222.00,1,4,20170531,09:28:37
9999,******,hc1710,SHFE,4,3118.00,1,0,20170531,09:19:11
9999,******,hc1710,SHFE,4,3118.00,1,3,20170531,09:19:11
9999,******,rb1710,SHFE,7,3223.00,1,0,20170531,09:19:07
9999,******,rb1710,SHFE,3,3223.00,1,0,20170531,09:19:07
9999,******,rb1710,SHFE,2,3223.00,1,3,20170531,09:19:07
9999,******,rb1710,SHFE,8,3223.00,1,3,20170531,09:19:07
9999,******,l1709,DCE,4,9150.00,1,0,20170531,09:18:10
9999,******,l1709,DCE,4,9150.00,1,1,20170531,09:18:10
9999,******,pp1709,DCE,4,8030.00,1,0,20170531,09:16:04
9999,******,pp1709,DCE,1,8030.00,1,1,20170531,09:16:04
9999,******,pp1709,DCE,3,8030.00,1,1,20170531,09:16:04
9999,******,rb1710,SHFE,10,3257.00,0,0,20170531,09:07:25
9999,******,rb1710,SHFE,10,3257.00,0,4,20170531,09:07:25
9999,******,hc1710,SHFE,4,3146.00,0,0,20170531,09:06:18
9999,******,hc1710,SHFE,1,3145.00,0,4,20170531,09:06:18
9999,******,hc1710,SHFE,3,3145.00,0,4,20170531,09:06:18
9999,******,ru1709,SHFE,1,13560.00,0,0,20170531,09:05:01
9999,******,ru1709,SHFE,1,13560.00,0,4,20170531,09:05:01
9999,******,l1709,DCE,1,9200.00,0,0,20170531,09:05:00
9999,******,l1709,DCE,3,9200.00,0,0,20170531,09:05:00
9999,******,l1709,DCE,4,9230.00,0,1,20170601,13:54:47
9999,******,CF709,CZCE,2,15385.00,1,0,20170601,14:06:53
9999,******,CF709,CZCE,1,15385.00,1,1,20170601,14:06:53
9999,******,CF709,CZCE,1,15385.00,1,1,20170601,14:06:53
9999,******,l1709,DCE,4,9230.00,0,0,20170601,13:54:47
9999,******,l1709,DCE,4,8990.00,1,1,20170602,14:00:00
9999,******,l1709,DCE,4,8985.00,1,0,20170602,14:00:00
